Date,GPR,GPR_change
1997-01-31,54.0624351501465,-20.920200347900405
1997-02-28,50.5599403381348,-3.5024948120116974
1997-03-31,58.4800605773926,7.920120239257798
1997-04-30,62.8444862365723,4.364425659179702
1997-05-31,53.5760154724121,-9.268470764160199
1997-06-30,39.0456237792969,-14.530391693115199
1997-07-31,47.6984252929688,8.652801513671896
1997-08-31,48.5822982788086,0.8838729858398011
1997-09-30,42.6890869140625,-5.893211364746101
1997-10-31,49.7463073730469,7.057220458984403
1997-11-30,59.6933708190918,9.947063446044893
1997-12-31,43.9982681274414,-15.695102691650398
1998-01-31,53.0963020324707,9.098033905029304
1998-02-28,77.5976181030273,24.501316070556598
1998-03-31,57.2480621337891,-20.349555969238203
1998-04-30,50.99658203125,-6.251480102539098
1998-05-31,94.4734878540039,43.476905822753906
1998-06-30,76.3090744018555,-18.16441345214841
1998-07-31,54.0484161376953,-22.2606582641602
1998-08-31,97.0208587646484,42.9724426269531
1998-09-30,62.5134429931641,-34.5074157714843
1998-10-31,54.4036483764648,-8.109794616699297
1998-11-30,67.9659271240234,13.562278747558594
1998-12-31,75.9598922729492,7.99396514892581
1999-01-31,63.9872245788574,-11.972667694091804
1999-02-28,58.3163833618164,-5.670841217041001
1999-03-31,83.3972778320313,25.080894470214908
1999-04-30,106.198013305664,22.8007354736327
1999-05-31,85.4411315917969,-20.756881713867102
1999-06-30,79.4105453491211,-6.03058624267581
1999-07-31,62.1428718566895,-17.26767349243159
1999-08-31,62.858642578125,0.7157707214354971
1999-09-30,69.5815124511719,6.722869873046903
1999-10-31,72.3534851074219,2.77197265625
1999-11-30,57.9638671875,-14.389617919921903
1999-12-31,86.0849380493164,28.121070861816406
2000-01-31,64.4578094482422,-21.627128601074205
2000-02-29,63.5417213439941,-0.9160881042481037
2000-03-31,50.1019859313965,-13.4397354125976
2000-04-30,48.6827392578125,-1.4192466735839986
2000-05-31,79.4828796386719,30.800140380859403
2000-06-30,64.7178192138672,-14.765060424804702
2000-07-31,51.9040222167969,-12.813796997070298
2000-08-31,46.4922561645508,-5.411766052246101
2000-09-30,52.689998626709,6.197742462158196
2000-10-31,76.4565277099609,23.766529083251896
2000-11-30,45.0605621337891,-31.395965576171797
2000-12-31,45.3950996398926,0.3345375061035014
2001-01-31,46.8995552062988,1.5044555664062003
2001-02-28,55.0877113342285,8.188156127929702
2001-03-31,61.7089538574219,6.621242523193402
2001-04-30,50.5687370300293,-11.140216827392607
2001-05-31,60.3768615722656,9.8081245422363
2001-06-30,72.064338684082,11.687477111816406
2001-07-31,61.072940826416,-10.991397857666001
2001-08-31,64.1077346801758,3.034793853759794
2001-09-30,498.647888183594,434.5401535034182
2001-10-31,512.529724121094,13.8818359375
2001-11-30,306.785888671875,-205.74383544921898
2001-12-31,236.099746704102,-70.68614196777301
2002-01-31,172.477203369141,-63.622543334960994
2002-02-28,146.18571472168,-26.291488647460994
2002-03-31,151.976364135742,5.790649414061988
2002-04-30,157.496551513672,5.52018737793
2002-05-31,163.322311401367,5.825759887695
2002-06-30,149.330429077148,-13.991882324218977
2002-07-31,122.778343200684,-26.552085876464005
2002-08-31,127.064514160156,4.286170959471988
2002-09-30,174.903335571289,47.83882141113301
2002-10-31,172.031921386719,-2.87141418457
2002-11-30,159.127593994141,-12.904327392578011
2002-12-31,175.811721801758,16.684127807617017
2003-01-31,206.434600830078,30.62287902832
2003-02-28,239.610931396484,33.176330566405994
2003-03-31,358.711181640625,119.100250244141
2003-04-30,255.775177001953,-102.93600463867199
2003-05-31,162.121871948242,-93.65330505371102
2003-06-30,145.769729614258,-16.352142333983977
2003-07-31,134.898910522461,-10.870819091797017
2003-08-31,138.230926513672,3.3320159912109943
2003-09-30,118.196281433105,-20.03464508056699
2003-10-31,108.3173828125,-9.878898620605
2003-11-30,118.086692810059,9.769309997559006
2003-12-31,129.465072631836,11.378379821776988
2004-01-31,113.467590332031,-15.997482299805
2004-02-29,115.075973510742,1.6083831787110086
2004-03-31,138.532073974609,23.456100463867003
2004-04-30,149.631393432617,11.099319458007983
2004-05-31,121.091186523438,-28.54020690917899
2004-06-30,137.233917236328,16.142730712890014
2004-07-31,131.01985168457,-6.2140655517580115
2004-08-31,140.365829467773,9.345977783203011
2004-09-30,153.871612548828,13.505783081055
2004-10-31,119.86279296875,-34.00881958007801
2004-11-30,122.707389831543,2.844596862792997
2004-12-31,109.895225524902,-12.812164306640994
2005-01-31,100.887588500977,-9.007637023925
2005-02-28,108.977966308594,8.090377807617003
2005-03-31,90.4104843139648,-18.567481994629205
2005-04-30,87.0324020385742,-3.3780822753905966
2005-05-31,98.2059631347656,11.173561096191392
2005-06-30,81.1240539550781,-17.0819091796875
2005-07-31,165.901916503906,84.7778625488279
2005-08-31,116.227661132813,-49.674255371093
2005-09-30,103.807662963867,-12.419998168945995
2005-10-31,87.0618286132813,-16.745834350585696
2005-11-30,83.480094909668,-3.5817337036133097
2005-12-31,95.3502502441406,11.8701553344726
2006-01-31,94.5100173950195,-0.8402328491210938
2006-02-28,95.8581924438477,1.348175048828196
2006-03-31,92.7976226806641,-3.0605697631835938
2006-04-30,89.0158004760742,-3.7818222045899006
2006-05-31,85.2087783813477,-3.8070220947265057
2006-06-30,102.572769165039,17.363990783691307
2006-07-31,137.134826660156,34.56205749511699
2006-08-31,147.081115722656,9.9462890625
2006-09-30,111.724258422852,-35.35685729980399
2006-10-31,113.135299682617,1.4110412597649997
2006-11-30,88.778923034668,-24.356376647949006
2006-12-31,90.606559753418,1.82763671875
2007-01-31,97.9200439453125,7.313484191894503
