Date,SPY,FEZ,EWJ,EEM,IEF,TLT,TIP,GLD,DBC,DBA,IYR
2006-03-26,130.2100067138672,46.4900016784668,56.279998779296875,32.66666793823242,82.41999816894531,89.08999633789062,101.86000061035156,55.709999084472656,23.219999313354492,,72.69999694824219
2006-04-02,129.8300018310547,46.630001068115234,57.599998474121094,33.0,81.58000183105469,86.87000274658203,100.6500015258789,58.099998474121094,23.940000534057617,,73.5
2006-04-09,129.5399932861328,46.20000076293945,58.720001220703125,33.78333282470703,80.83000183105469,85.0999984741211,99.58000183105469,58.59000015258789,24.389999389648438,,70.86000061035156
2006-04-16,128.7100067138672,45.810001373291016,57.91999816894531,33.733333587646484,80.45999908447266,84.44000244140625,99.08000183105469,59.5,25.049999237060547,,68.9800033569336
2006-04-23,131.14999389648438,48.040000915527344,59.119998931884766,35.633331298828125,80.9000015258789,84.80000305175781,100.05000305175781,63.20000076293945,26.139999389648438,,71.37999725341797
2006-04-30,131.47000122070312,48.45000076293945,59.20000076293945,35.150001525878906,80.80999755859375,84.16000366210938,99.9000015258789,65.08999633789062,25.6200008392334,,71.0999984741211
2006-05-07,132.52000427246094,49.93000030517578,61.63999938964844,36.733333587646484,80.23999786376953,83.5999984741211,99.19999694824219,67.98999786376953,25.700000762939453,,71.5999984741211
2006-05-14,129.24000549316406,48.599998474121094,59.36000061035156,34.766666412353516,79.8499984741211,82.6500015258789,99.30000305175781,71.12000274658203,26.850000381469727,,69.27999877929688
2006-05-21,127.0999984741211,46.900001525878906,57.91999816894531,32.996665954589844,80.61000061035156,84.43000030517578,99.83000183105469,65.58000183105469,25.420000076293945,,68.2699966430664
2006-05-28,128.3800048828125,47.7599983215332,57.119998931884766,32.099998474121094,80.75,84.20999908447266,100.0999984741211,65.0999984741211,26.049999237060547,,69.4000015258789
2006-06-04,129.0,47.91999816894531,56.880001068115234,32.20000076293945,80.88999938964844,84.79000091552734,99.9800033569336,63.5,25.709999084472656,,70.94999694824219
2006-06-11,125.3499984741211,44.90999984741211,51.400001525878906,29.016666412353516,81.0,85.72000122070312,99.72000122070312,60.45000076293945,25.020000457763672,,70.94999694824219
2006-06-18,124.6500015258789,43.939998626708984,51.720001220703125,29.566667556762695,80.30000305175781,84.30999755859375,99.20999908447266,57.68000030517578,24.350000381469727,,70.27999877929688
2006-06-25,124.44000244140625,44.47999954223633,51.7599983215332,29.166667938232422,79.80999755859375,83.41999816894531,98.61000061035156,57.9900016784668,24.389999389648438,,68.69999694824219
2006-07-02,127.27999877929688,46.650001525878906,54.560001373291016,31.299999237060547,80.31999969482422,84.31999969482422,99.56999969482422,61.22999954223633,25.299999237060547,,71.25
2006-07-09,126.61000061035156,46.40999984741211,53.91999816894531,31.03333282470703,80.18000030517578,84.29000091552734,99.05999755859375,62.630001068115234,25.75,,72.4000015258789
2006-07-16,123.5199966430664,44.58000183105469,51.400001525878906,29.666667938232422,80.63999938964844,85.04000091552734,99.58000183105469,65.8499984741211,26.5,,71.33999633789062
2006-07-23,123.94999694824219,45.060001373291016,51.08000183105469,29.93666648864746,80.88999938964844,85.33000183105469,99.79000091552734,61.709999084472656,25.489999771118164,,71.58999633789062
2006-07-30,127.9800033569336,47.38999938964844,54.31999969482422,32.34333419799805,81.22000122070312,85.69999694824219,100.55000305175781,63.11000061035156,25.610000610351562,,74.19000244140625
